agency_id,agency_name,grade,score,checked,expiry_status,days_until_expiry,needs_attention,attention_reason,top_fix,shapes_txt_status
city-coach,City Coach,F,57.0,2026-07-10,lapsed,-10,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
city-of-bell-la-campana,City of Bell (La Campana),F,44.7,2026-07-10,stale,-1651,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
city-of-bell-la-campana-2249,City of Bell (La Campana),F,50.3,2026-07-10,stale,-556,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
city-of-corvallis,City of Corvallis,F,45.3,2026-07-10,stale,-1835,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
city-of-douglas,City of Douglas,D,69.8,2026-07-10,lapsed,-71,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
city-of-ellensburg-public-transit-central-transit,City of Ellensburg Public Transit (Central Transit),D,69.7,2026-07-10,stale,-466,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
city-of-glendale,City of Glendale,F,49.1,2026-07-10,stale,-1409,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
city-of-jackson-jtran,City of Jackson (JTRAN),C,71.1,2026-07-10,expiring_soon,30,yes,Service data expires in 30 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
city-of-las-vegas,City of Las Vegas,F,51.9,2026-07-10,stale,-375,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
city-of-lompoc-transit-colt,City of Lompoc Transit (COLT),F,45.8,2026-07-10,stale,-830,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
city-of-madera,City of Madera,F,58.2,2026-07-10,expiring_soon,22,yes,Service data expires in 22 day(s),Re-export with a validity window that reaches at least 60 days out.,
city-of-milton-freewater-public-transportation,City of Milton-Freewater Public Transportation,F,52.8,2026-07-10,stale,-898,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",not_ready
city-of-show-low,City of Show Low,F,57.2,2026-07-10,lapsed,-71,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
city-of-sierra-vista,City of Sierra Vista,F,48.6,2026-07-10,stale,-2748,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
city-of-tracy-tracer,City of Tracy (TRACER),F,14.6,2026-07-10,stale,-1440,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
city-of-winona-mn-winona-transit-service,City of Winona MN - Winona Transit Service,D,61.7,2026-07-10,lapsed,-190,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
citybus-of-greater-lafayette-indiana-citybus,CityBus of Greater Lafayette Indiana (CityBus),C,76.2,2026-07-10,current,44,yes,Service data expires in 44 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
clackamas-community-college-ccc-xpress,Clackamas Community College (CCC) Xpress,F,54.8,2026-07-10,stale,-1409,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
clemson-area-transit-cat,Clemson Area Transit (CAT),F,46.6,2026-07-10,stale,-2401,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
clinton-county-public-transit-ccpt,Clinton County Public Transit (CCPT),F,35.3,2026-07-10,lapsed,-40,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
clinton-municipal-transit-administration-clinton-mta,Clinton Municipal Transit Administration (Clinton MTA),C,79.4,2026-07-10,current,52,yes,Service data expires in 52 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
clovis-transit,Clovis Transit,F,59.8,2026-07-10,lapsed,-35,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
clovis-transit-2894,Clovis Transit,C,72.7,2026-07-10,expiring_soon,30,yes,Service data expires in 30 day(s),"Set wheelchair_accessible on every trip (most small-agency fleets are 100% accessible, so this is often a single default).",ready
coach-company,Coach Company,F,48.5,2026-07-10,stale,-1501,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
coast-transportation,COAST Transportation,F,38.5,2026-07-10,lapsed,-160,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
collier-area-transit-cat,Collier Area Transit (CAT),F,30.1,2026-07-10,stale,-2017,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
collier-area-transit-cat-2259,Collier Area Transit (CAT),F,49.2,2026-07-10,expiring_soon,15,yes,Service data expires in 15 day(s),Re-export with a validity window that reaches at least 60 days out.,ready
community-transit-ct,Community Transit (CT),B,81.0,2026-07-10,current,49,yes,Service data expires in 49 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
compton-renaissance,Compton Renaissance,F,32.4,2026-07-10,stale,-1287,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
concord-kannapolis-area-transit-rider-transit,Concord Kannapolis Area Transit (Rider Transit),F,42.9,2026-07-10,stale,-1287,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
concord-kannapolis-area-transit-rider-transit-2244,Concord Kannapolis Area Transit (Rider Transit),D,65.4,2026-07-10,expiring_soon,30,yes,Service data expires in 30 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
connect-transit,Connect Transit,F,35.0,2026-07-10,stale,-1470,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
connect-transit-1238,Connect Transit,F,37.4,2026-07-10,stale,-2504,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
copper-mountain-transit,Copper Mountain Transit,F,56.9,2026-07-10,lapsed,-197,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
corning-erwin-area-transit-system-ceats,Corning Erwin Area Transit System (CEATS),F,40.9,2026-07-10,lapsed,-191,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
corpus-christi-regional-transportation-authority,Corpus Christi Regional Transportation Authority,F,40.0,2026-07-10,stale,-416,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
cortland-county-public-transportation,Cortland County Public Transportation,F,32.8,2026-07-10,stale,-467,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
city-of-coolidge,Cotton Express and Central Arizona Regional Transit,D,64.8,2026-07-10,stale,-556,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
county-connection-cccta,County Connection (CCCTA),F,51.9,2026-07-10,stale,-909,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
county-connection-cccta-2421,County Connection (CCCTA),D,62.1,2026-07-10,expiring_soon,29,yes,Service data expires in 29 day(s),Re-export with a validity window that reaches at least 60 days out.,
cudahy-area-rapid-transit,Cudahy Area Rapid Transit,F,41.7,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
cudahy-area-rapid-transit-2248,Cudahy Area Rapid Transit,F,47.1,2026-07-10,lapsed,-160,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
cue-bus,CUE Bus,F,47.9,2026-07-10,lapsed,-183,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
culver-city-bus,Culver City Bus,F,56.2,2026-07-10,expiring_soon,2,yes,Service data expires in 2 day(s),Re-export with a validity window that reaches at least 60 days out.,
national-park-service,Cuyahoga Valley Scenic Railroad,D,60.7,2026-07-10,stale,-2812,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
